日期,收盘价,开盘价,最高价,最低价,成交量,涨跌幅,振幅,持仓量,Wind有色指数,上证A股指数,美国:纳斯达克综合指数,美国:标准普尔500指数,标普中国A股质量价值指数,美国:道琼斯工业平均指数,道琼斯全球指数,恒生指数,欧洲证券交易所100指数,标普高盛铝全收益指数,收盘价:沪铝指数
Date,close,open,high,low,volume,pct_chg,swing,oi,wind_nonferrous,sha_ind,nasd_ind,sp500_ind,sp_cna_ind,dj_ind_ind,dj_glo_ind,hs_ind,eu100_ind,sp_al_ind,sh_al_ind
2022-12-10,2470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2720.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-11,2470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2720.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-12,2411.0000,2468.0000,2468.0000,2402.0000,13008.0000,-2.8019,2.6721,2574.0000,1893.39 ,3332.19 ,11143.74 ,3990.56 ,6509.33 ,34005.04 ,473.04 ,19463.63 ,1269.15 ,62.18 ,18767.37 
2022-12-13,2454.5000,2418.0000,2485.0000,2407.0000,13829.0000,1.6777,3.2352,4046.0000,1923.52 ,3329.36 ,11256.81 ,4019.65 ,6477.83 ,34108.64 ,478.25 ,19596.20 ,1289.30 ,63.37 ,18730.73 
2022-12-14,2452.0000,2455.0000,2466.5000,2423.0000,8712.0000,-0.3657,1.7723,2290.0000,1907.27 ,3329.56 ,11170.89 ,3995.32 ,6401.46 ,33966.35 ,477.31 ,19673.45 ,1285.98 ,62.92 ,18789.20 
2022-12-15,2386.0000,2446.0000,2450.0000,2375.5000,12859.0000,-2.3732,3.0383,63693.0000,1888.33 ,3321.31 ,10810.53 ,3895.75 ,6410.44 ,33202.22 ,466.03 ,19368.59 ,1248.65 ,61.38 ,18779.54 
2022-12-16,2379.0000,2390.0000,2421.0000,2372.0000,14148.0000,-0.2097,2.0536,2971.0000,1880.30 ,3320.47 ,10705.41 ,3852.36 ,6385.75 ,32920.46 ,461.00 ,19450.67 ,1234.59 ,61.18 ,18701.21 
2022-12-17,2379.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2971.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-18,2379.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2971.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-19,2370.0000,2394.0000,2402.5000,2358.5000,10606.0000,-0.2105,1.8495,0.0000,1857.45 ,3256.76 ,10546.03 ,3817.66 ,6265.80 ,32757.54 ,457.89 ,19352.81 ,1238.09 ,60.79 ,18511.22 
2022-12-20,2371.5000,2370.0000,2410.0000,2363.5000,12123.0000,0.4447,1.9620,4525.0000,1863.48 ,3221.71 ,10547.11 ,3821.62 ,6180.66 ,32849.74 ,458.77 ,19094.80 ,1233.11 ,61.08 ,18511.39 
2022-12-21,2395.5000,2377.0000,2418.0000,2376.0000,9650.0000,0.9694,1.7710,2826.0000,1877.88 ,3216.13 ,10709.37 ,3878.44 ,6152.26 ,33376.48 ,464.08 ,19160.49 ,1255.86 ,61.58 ,18595.34 
2022-12-22,2392.0000,2396.0000,2411.0000,2380.0000,8330.0000,0.0209,1.2941,29.0000,1902.23 ,3201.51 ,10476.12 ,3822.39 ,6054.44 ,33027.49 ,459.80 ,19679.22 ,1243.81 ,61.94 ,18569.17 
2022-12-23,2395.5000,2391.5000,2410.0000,2363.0000,8289.0000,-0.4364,1.9649,3961.0000,1877.92 ,3192.64 ,10497.86 ,3844.82 ,6043.12 ,33203.93 ,460.62 ,19593.06 ,1241.78 ,61.47 ,18590.71 
2022-12-24,2395.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3961.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-25,2395.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3961.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-26,2395.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3961.0000,1886.77 ,3213.28 ,#N/A,#N/A,6090.77 ,#N/A,460.86 ,#N/A,#N/A,#N/A,18647.25 
2022-12-27,2395.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3961.0000,1942.04 ,3244.71 ,10353.23 ,3829.25 ,6096.16 ,33241.56 ,460.50 ,#N/A,1247.72 ,61.50 ,19079.59 
2022-12-28,2375.0000,2408.0000,2433.0000,2371.0000,11179.0000,-0.6068,2.5882,29.0000,1940.36 ,3236.18 ,10213.29 ,3783.22 ,6034.79 ,32875.71 ,456.46 ,19898.91 ,1238.53 ,61.24 ,18778.54 
2022-12-29,2411.5000,2376.0000,2417.0000,2372.0000,8111.0000,1.2810,1.8947,0.0000,1934.88 ,3221.87 ,10478.09 ,3849.28 ,6010.38 ,33220.80 ,462.12 ,19741.14 ,1250.30 ,61.87 ,18678.13 
2022-12-30,2388.5000,2406.0000,2427.0000,2374.5000,8236.0000,-0.6861,2.1771,0.0000,1937.62 ,3238.19 ,10466.48 ,3839.50 ,6015.73 ,33147.25 ,461.23 ,19781.41 ,1231.60 ,61.17 ,18677.95 
2022-12-31,2388.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-01,2388.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-02,2388.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,461.42 ,#N/A,1252.02 ,#N/A,#N/A
2023-01-03,2311.0000,2391.0000,2399.0000,2305.0000,19147.0000,-2.8175,3.9355,4786.0000,1901.02 ,3266.76 ,10386.99 ,3824.14 ,6114.55 ,33136.37 ,460.91 ,20145.29 ,1257.36 ,59.38 ,18266.16 
2023-01-04,2267.0000,2318.5000,2330.0000,2263.5000,18229.0000,-1.9039,2.8775,4028.0000,1878.99 ,3274.16 ,10458.76 ,3852.97 ,6082.96 ,33269.77 ,465.22 ,20793.11 ,1279.10 ,58.28 ,17876.81 
2023-01-05,2256.0000,2270.0000,2321.5000,2251.5000,15797.0000,-0.4633,3.0878,2884.0000,1837.82 ,3307.39 ,10305.24 ,3808.10 ,6145.43 ,32930.08 ,461.03 ,21052.17 ,1275.73 ,58.01 ,17917.54 
2023-01-06,2307.5000,2259.5000,2315.0000,2255.0000,17081.0000,2.3055,2.6596,3582.0000,1827.84 ,3309.93 ,10569.29 ,3895.08 ,6171.42 ,33630.61 ,470.39 ,20991.64 ,1294.31 ,59.08 ,17872.43 
2023-01-07,2307.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3582.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-08,2307.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3582.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-09,2423.0000,2313.0000,2445.5000,2302.0000,22990.0000,5.5543,6.2189,3420.0000,1832.37 ,3329.24 ,10635.65 ,3892.09 ,6208.85 ,33517.65 ,473.27 ,21388.34 ,1307.86 ,62.75 ,17988.07 
2023-01-10,2457.0000,2423.0000,2471.0000,2408.5000,17927.0000,0.7587,2.5794,3277.0000,1829.80 ,3322.38 ,10742.63 ,3919.25 ,6225.09 ,33704.10 ,474.61 ,21331.46 ,1300.12 ,63.38 ,18193.29 
2023-01-11,2487.0000,2458.5000,2515.0000,2447.0000,17495.0000,0.9539,2.7676,9778.0000,1854.92 ,3314.35 ,10931.67 ,3969.61 ,6231.14 ,33973.01 ,479.25 ,21436.05 ,1310.35 ,64.62 ,18256.26 
2023-01-12,2559.0000,2488.5000,2570.0000,2453.5000,20835.0000,1.9522,4.6844,3413.0000,1851.36 ,3316.06 ,11001.11 ,3983.17 ,6237.69 ,34189.97 ,482.58 ,21514.10 ,1318.53 ,65.63 ,18350.59 
2023-01-13,2590.0000,2552.0000,2616.0000,2531.0000,22669.0000,1.6284,3.3216,0.0000,1858.68 ,3349.47 ,11079.16 ,3999.09 ,6284.34 ,34302.61 ,485.75 ,21738.66 ,1326.90 ,66.84 ,18515.94 
2023-01-14,2590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-15,2590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-16,2606.0000,2600.0000,2630.0000,2583.0000,18095.0000,0.4239,1.8147,4594.0000,1854.55 ,3383.25 ,#N/A,#N/A,6320.88 ,#N/A,485.80 ,21746.72 ,1328.82 ,#N/A,18500.07 
2023-01-17,2624.5000,2608.0000,2625.0000,2584.0000,15329.0000,0.1335,1.5733,6090.0000,1842.79 ,3379.71 ,11095.11 ,3990.97 ,6298.93 ,33910.85 ,485.67 ,21577.64 ,1335.08 ,67.52 ,18607.87 
2023-01-18,2616.0000,2620.0000,2679.5000,2575.0000,23012.0000,-0.0955,3.9817,3787.0000,1870.46 ,3379.90 ,10957.01 ,3928.86 ,6318.83 ,33296.96 ,481.71 ,21678.00 ,1334.94 ,68.00 ,18987.60 
2023-01-19,2587.0000,2612.0000,2625.0000,2555.0000,16884.0000,-1.9333,2.6758,36046.0000,1887.59 ,3396.46 ,10852.27 ,3898.85 ,6339.54 ,33044.56 ,478.04 ,21650.98 ,1310.60 ,66.65 ,19060.32 
2023-01-20,2590.0000,2587.0000,2627.0000,2578.0000,11234.0000,0.0966,1.8941,2174.0000,1922.53 ,3422.19 ,11140.43 ,3972.61 ,6418.75 ,33375.49 ,484.95 ,22044.65 ,1318.01 ,67.26 ,19433.06 
2023-01-21,2590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2174.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-22,2590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2174.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-23,2631.0000,2593.0000,2642.5000,2593.0000,8280.0000,0.7853,1.9112,1705.0000,#N/A,#N/A,11364.41 ,4019.81 ,#N/A,33629.56 ,489.28 ,#N/A,1328.43 ,67.91 ,#N/A
2023-01-24,2662.0000,2630.0000,2663.5000,2623.0000,10000.0000,0.9672,1.5393,3750.0000,#N/A,#N/A,11334.27 ,4016.95 ,#N/A,33733.96 ,489.46 ,#N/A,1328.06 ,68.28 ,#N/A
2023-01-25,2650.0000,2659.0000,2661.5000,2624.0000,9469.0000,-0.0189,1.4087,3120.0000,#N/A,#N/A,11313.36 ,4016.22 ,#N/A,33743.84 ,489.73 ,#N/A,1323.30 ,68.47 ,#N/A
2023-01-26,2640.5000,2651.5000,2664.0000,2631.5000,10926.0000,-0.6771,1.2264,2254.0000,#N/A,#N/A,11512.41 ,4060.43 ,#N/A,33949.41 ,493.37 ,22566.78 ,1332.27 ,67.91 ,#N/A
2023-01-27,2627.5000,2640.0000,2650.0000,2607.0000,11155.0000,-0.4358,1.6285,2104.0000,#N/A,#N/A,11621.71 ,4070.56 ,#N/A,33978.08 ,494.93 ,22688.90 ,1334.51 ,67.56 ,#N/A
2023-01-28,2627.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2104.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-29,2627.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2104.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-30,2566.0000,2631.5000,2640.0000,2555.0000,13741.0000,-2.3220,3.2350,3512.0000,1894.26 ,3426.89 ,11393.81 ,4017.77 ,6428.61 ,33717.09 ,490.16 ,22069.73 ,1327.19 ,66.61 ,18997.00 
2023-01-31,2648.0000,2572.0000,2649.5000,2555.0000,19504.0000,2.2591,3.6828,1399.0000,1900.35 ,3412.53 ,11584.55 ,4076.60 ,6443.12 ,34086.04 ,493.67 ,21842.33 ,1327.37 ,68.10 ,18926.34 
2023-02-01,2605.5000,2641.5000,2647.5000,2585.0000,15738.0000,-1.4561,2.3603,0.0000,1919.57 ,3443.19 ,11816.32 ,4119.21 ,6531.12 ,34092.96 ,498.29 ,22072.18 ,1327.87 ,67.69 ,19156.40 
2023-02-02,2604.5000,2626.5000,2649.0000,2588.0000,19239.0000,-1.0260,2.3412,1458.0000,1891.02 ,3443.99 ,12200.82 ,4179.76 ,6540.58 ,34053.94 ,504.34 ,21958.36 ,1343.86 ,67.32 ,19095.08 
2023-02-03,2566.0000,2607.0000,2614.0000,2564.0000,14448.0000,-1.9488,1.9198,3919.0000,1904.91 ,3420.65 ,12006.96 ,4136.48 ,6486.69 ,33926.01 ,498.66 ,21660.47 ,1356.04 ,66.06 ,19096.50 
2023-02-04,2566.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3919.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-05,2566.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3919.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-06,2544.0000,2571.5000,2585.0000,2503.0000,19118.0000,-0.9924,3.1956,0.0000,1877.35 ,3394.72 ,11887.45 ,4111.08 ,6447.40 ,33891.02 ,493.96 ,21222.16 ,1337.71 ,65.11 ,19064.87 
2023-02-07,2534.5000,2547.5000,2555.5000,2505.0000,13582.0000,0.0395,1.9851,3180.0000,1860.90 ,3404.48 ,12113.79 ,4164.00 ,6483.79 ,34156.69 ,498.04 ,21298.70 ,1337.09 ,64.84 ,19089.77 
2023-02-08,2487.5000,2535.5000,2548.0000,2471.0000,21820.0000,-1.4656,3.0381,5910.0000,1880.55 ,3387.67 ,11910.52 ,4117.86 ,6464.04 ,33949.01 ,495.56 ,21283.52 ,1336.46 ,63.73 ,19176.68 
2023-02-09,2507.0000,2488.0000,2514.5000,2460.0000,16785.0000,1.0480,2.1910,7376.0000,1864.39 ,3427.91 ,11789.58 ,4081.50 ,6547.44 ,33699.88 ,493.98 ,21624.36 ,1349.63 ,64.19 ,18931.20 
2023-02-10,2448.0000,2504.0000,2504.0000,2422.0000,15575.0000,-2.0408,3.2708,3345.0000,1896.48 ,3417.71 ,11718.12 ,4090.46 ,6513.87 ,33869.27 ,492.05 ,21190.42 ,1340.39 ,62.67 ,18647.32 
2023-02-11,2448.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3345.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-12,2448.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3345.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-13,2426.0000,2459.5000,2464.0000,2409.0000,18449.0000,-0.5941,2.2467,67644.0000,1854.56 ,3442.41 ,11891.79 ,4137.29 ,6578.72 ,34245.93 ,496.02 ,21164.42 ,1354.91 ,61.95 ,18567.45 
2023-02-14,2407.5000,2425.0000,2444.0000,2402.0000,14839.0000,-0.2073,1.7312,3150.0000,1857.13 ,3452.02 ,11960.15 ,4136.13 ,6600.66 ,34089.27 ,496.63 ,21113.76 ,1354.57 ,61.85 ,18608.42 
2023-02-15,2385.0000,2414.0000,2420.0000,2380.0000,17164.0000,-0.9551,1.6615,0.0000,1847.89 ,3438.62 ,12070.59 ,4147.60 ,6574.32 ,34128.05 ,496.57 ,20812.17 ,1367.94 ,61.23 ,18349.10 
2023-02-16,2418.0000,2389.0000,2422.0000,2367.0000,16723.0000,1.4049,2.3061,0.0000,1848.36 ,3405.65 ,11855.83 ,4090.41 ,6479.52 ,33696.85 ,493.28 ,20987.67 ,1375.10 ,61.49 ,18506.45 
2023-02-17,2390.0000,2413.0000,2414.0000,2372.0000,11902.0000,-0.1671,1.7370,68054.0000,1850.72 ,3379.40 ,11787.27 ,4079.09 ,6457.47 ,33826.69 ,491.41 ,20719.81 ,1366.91 ,61.33 ,18522.77 
2023-02-18,2390.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68054.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-19,2390.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68054.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-20,2462.0000,2395.0000,2468.5000,2395.0000,11537.0000,3.1204,3.0753,7.0000,1862.70 ,3448.95 ,#N/A,#N/A,6571.60 ,#N/A,491.88 ,20886.96 ,1365.30 ,#N/A,18772.52 
2023-02-21,2459.0000,2455.0000,2485.0000,2437.0000,15068.0000,0.0610,1.9496,2503.0000,1892.70 ,3465.92 ,11492.30 ,3997.34 ,6626.64 ,33129.59 ,484.74 ,20529.49 ,1358.19 ,63.39 ,18775.30 
2023-02-22,2413.0000,2458.5000,2459.0000,2404.5000,13642.0000,-2.2087,2.2163,4392.0000,1888.57 ,3449.77 ,11507.07 ,3991.05 ,6634.94 ,33045.09 ,482.48 ,20423.84 ,1355.19 ,62.10 ,18762.14 
2023-02-23,2389.5000,2415.0000,2424.5000,2377.0000,13527.0000,-1.1787,1.9685,7.0000,1881.24 ,3445.94 ,11590.40 ,4012.32 ,6639.48 ,33153.91 ,483.71 ,20351.35 ,1358.05 ,61.48 ,18675.09 
2023-02-24,2342.0000,2389.5000,2399.0000,2321.5000,21919.0000,-2.2538,3.2434,6294.0000,1867.46 ,3424.61 ,11394.94 ,3970.04 ,6595.21 ,32816.92 ,478.12 ,20010.04 ,1336.64 ,59.88 ,18632.93 
2023-02-25,2342.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6294.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-26,2342.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6294.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-27,2376.5000,2344.0000,2376.5000,2329.5000,14165.0000,1.7555,2.0068,88.0000,1829.96 ,3415.15 ,11466.98 ,3982.24 ,6575.94 ,32889.09 ,480.24 ,19943.51 ,1355.47 ,60.61 ,18372.97 
2023-02-28,2372.0000,2370.0000,2376.5000,2338.0000,13987.0000,0.3809,1.6200,2782.0000,1843.03 ,3437.75 ,11455.54 ,3970.15 ,6617.88 ,32656.70 ,479.18 ,19785.94 ,1349.62 ,60.84 ,18458.12 
2023-03-01,2444.0000,2370.0000,2448.5000,2365.0000,16477.0000,2.9920,3.5202,3421.0000,1863.26 ,3472.11 ,11379.48 ,3951.39 ,6644.27 ,32661.84 ,479.13 ,20619.71 ,1344.02 ,62.31 ,18675.65 
2023-03-02,2395.5000,2441.5000,2455.0000,2384.0000,16509.0000,-1.4806,2.9051,4394.0000,1847.54 ,3470.27 ,11462.98 ,3981.35 ,6642.19 ,33003.57 ,480.85 ,20429.46 ,1354.51 ,61.49 ,18638.86 
2023-03-03,2394.0000,2398.0000,2422.0000,2393.0000,11337.0000,-0.2292,1.2106,0.0000,1839.45 ,3488.89 ,11689.01 ,4045.64 ,6639.02 ,33390.97 ,487.79 ,20567.54 ,1365.25 ,61.62 ,18764.19 
2023-03-04,2394.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-05,2394.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-06,2387.0000,2398.0000,2409.0000,2356.5000,12430.0000,-0.7484,2.1930,52.0000,1830.06 ,3482.24 ,11675.74 ,4048.42 ,6651.05 ,33431.44 ,488.36 ,20603.19 ,1367.27 ,60.98 ,18581.28 
2023-03-07,2348.0000,2385.0000,2390.5000,2343.0000,13294.0000,-1.4274,1.9899,2106.0000,1831.85 ,3443.52 ,11530.33 ,3986.37 ,6593.35 ,32856.46 ,481.90 ,20534.48 ,1356.72 ,60.13 ,18598.08 
2023-03-08,2362.0000,2351.0000,2369.0000,2317.0000,15901.0000,0.5106,2.2147,3821.0000,1819.04 ,3441.51 ,11576.00 ,3992.01 ,6587.90 ,32798.40 ,481.46 ,20051.25 ,1356.36 ,60.24 ,18529.21 
2023-03-09,2320.0000,2361.5000,2364.5000,2317.0000,12053.0000,-1.4444,2.0110,3036.0000,1813.97 ,3434.02 ,11338.36 ,3918.32 ,6590.59 ,32254.86 ,475.62 ,19925.74 ,1353.10 ,59.56 ,18490.32 
2023-03-10,2306.5000,2324.0000,2328.0000,2285.0000,22943.0000,-0.9235,1.8534,100.0000,1790.58 ,3385.77 ,11138.89 ,3861.59 ,6470.12 ,31909.64 ,468.84 ,19319.92 ,1337.47 ,59.16 ,18267.29 
2023-03-11,2306.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-12,2306.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-13,2320.0000,2310.0000,2342.0000,2275.0000,24865.0000,0.3026,2.9048,6161.0000,1796.73 ,3426.34 ,11188.84 ,3855.76 ,6512.90 ,31819.14 ,467.41 ,19695.97 ,1303.23 ,59.69 ,18431.73 
2023-03-14,2352.0000,2321.0000,2357.0000,2301.5000,18077.0000,0.7928,2.3922,3299.0000,1775.89 ,3401.86 ,11428.15 ,3919.29 ,6423.39 ,32155.40 ,470.85 ,19247.96 ,1324.28 ,60.20 ,18258.96 
2023-03-15,2281.5000,2349.0000,2380.0000,2261.0000,26391.0000,-3.0181,5.0595,4003.0000,1778.58 ,3420.73 ,11434.05 ,3891.93 ,6475.32 ,31874.57 ,465.24 ,19539.87 ,1281.21 ,58.22 ,18357.79 
2023-03-16,2280.0000,2285.0000,2308.0000,2266.0000,19031.0000,0.1318,1.8409,3738.0000,1728.79 ,3382.53 ,11717.28 ,3960.28 ,6375.47 ,32246.55 ,470.79 ,19203.91 ,1302.93 ,57.97 ,18124.51 
2023-03-17,2278.0000,2280.5000,2314.5000,2262.5000,17182.0000,0.4631,2.2807,74037.0000,1751.21 ,3407.34 ,11630.51 ,3916.64 ,6414.47 ,31861.98 ,468.13 ,19518.59 ,1289.39 ,58.16 ,18214.99 
2023-03-18,2278.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74037.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-19,2278.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74037.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-20,2284.0000,2284.5000,2300.0000,2254.0000,14133.0000,0.4398,2.0193,2395.0000,1738.75 ,3390.98 ,11675.54 ,3951.57 ,6373.71 ,32244.58 ,470.71 ,19000.71 ,1303.56 ,58.12 ,17981.53 
2023-03-21,2269.5000,2284.0000,2296.5000,2264.0000,12471.0000,-0.2198,1.4229,79302.0000,1749.43 ,3412.64 ,11860.11 ,4002.87 ,6442.60 ,32560.60 ,476.41 ,19258.76 ,1319.26 ,57.91 ,18100.21 
2023-03-22,2285.0000,2275.0000,2295.0000,2261.0000,12697.0000,0.8162,1.4981,2998.0000,1767.70 ,3423.23 ,11669.96 ,3936.97 ,6484.32 ,32030.11 ,472.96 ,19591.43 ,1325.34 ,58.45 ,18143.52 
2023-03-23,2326.5000,2291.0000,2345.5000,2287.0000,16762.0000,1.7494,2.5602,2993.0000,1762.35 ,3445.16 ,11787.40 ,3948.72 ,6518.72 ,32105.25 ,475.50 ,20049.64 ,1329.53 ,59.48 ,18224.05 
2023-03-24,2344.0000,2329.0000,2364.5000,2312.5000,17458.0000,0.7739,2.2351,28.0000,1816.40 ,3423.04 ,11823.96 ,3970.99 ,6479.73 ,32237.53 ,474.40 ,19915.68 ,1307.70 ,59.78 ,18458.50 
2023-03-25,2344.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-26,2344.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-27,2365.0000,2341.0000,2372.0000,2323.0000,12565.0000,1.1981,2.0904,2678.0000,1803.91 ,3408.04 ,11768.84 ,3977.53 ,6494.99 ,32432.08 ,475.60 ,19567.69 ,1316.25 ,60.44 ,18448.59 
2023-03-28,2382.5000,2362.0000,2393.0000,2349.0000,13090.0000,0.8039,1.8605,3023.0000,1815.36 ,3401.73 ,11716.08 ,3971.27 ,6489.89 ,32394.25 ,476.45 ,19784.65 ,1317.69 ,61.09 ,18657.90 
2023-03-29,2383.0000,2385.0000,2423.0000,2366.5000,16748.0000,-0.2512,2.3715,3290.0000,1817.04 ,3396.17 ,11926.24 ,4027.81 ,6490.14 ,32717.60 ,482.27 ,20192.40 ,1337.57 ,60.87 ,18663.79 
2023-03-30,2392.0000,2380.5000,2400.0000,2369.5000,10982.0000,0.5042,1.2799,2501.0000,1818.93 ,3418.23 ,12013.47 ,4050.83 ,6563.28 ,32859.03 ,485.65 ,20309.13 ,1350.53 ,61.01 ,18670.93 
2023-03-31,2417.0000,2389.0000,2420.0000,2368.5000,14947.0000,1.2992,2.1530,6145.0000,1806.16 ,3430.45 ,12221.91 ,4109.31 ,6598.99 ,33274.15 ,490.58 ,20400.11 ,1360.26 ,61.74 ,18687.75 
2023-04-01,2417.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6145.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023-04-02,2417.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6145.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
