日期,收盘价,开盘价,最高价,最低价,成交量,涨跌幅,振幅,持仓量,中国:有色金属指数,上证A股指数,美国:标准普尔500指数,美国:道琼斯工业平均指数,美国:纳斯达克综合指数,标普中国A股质量价值指数,道琼斯全球指数,恒生指数,欧洲证券交易所100指数,标普高盛铝全收益指数,收盘价:沪铝指数
Date,close,open,high,low,volume,pct_chg,swing,oi,chn_nonferrous,sha_ind,sp500_ind,djind_ind,nasd_ind,spcha_ind,djglo+ind,hs_ind,eu100_ind,spal_ind,shfeal_ind
2020-01-18,14280.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133078.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-01-19,14280.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133078.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,444.16 ,#N/A,#N/A,#N/A,#N/A
2020-01-20,14210.0000,14300.0000,14310.0000,14175.0000,89594.0000,-0.4902,0.9454,133754.0000,2917.70 ,3243.82 ,#N/A,#N/A,#N/A,5974.36 ,444.06 ,28795.91 ,1166.93 ,#N/A,14180.83 
2020-01-21,14120.0000,14235.0000,14260.0000,14110.0000,73944.0000,-0.8427,1.0556,126373.0000,2883.92 ,3198.08 ,3320.79 ,29196.04 ,9370.81 ,5896.14 ,442.20 ,27985.33 ,1161.33 ,50.96 ,14086.50 
2020-01-22,14165.0000,14130.0000,14175.0000,14090.0000,48264.0000,-0.0353,0.6020,121964.0000,2899.15 ,3207.12 ,3321.75 ,29186.27 ,9383.77 ,5876.27 ,442.68 ,28341.04 ,1158.03 ,50.54 ,14147.89 
2020-01-23,14100.0000,14165.0000,14185.0000,14070.0000,44599.0000,-0.2123,0.8119,117858.0000,2860.64 ,3118.92 ,3325.54 ,29160.09 ,9402.48 ,5630.21 ,441.40 ,27909.12 ,1149.05 ,50.11 ,14064.83 
2020-01-24,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3295.47 ,28989.73 ,9314.91 ,#N/A,439.59 ,27949.64 ,1160.41 ,49.71 ,#N/A
2020-01-25,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-01-26,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,439.59 ,#N/A,#N/A,#N/A,#N/A
2020-01-27,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3243.63 ,28535.80 ,9139.31 ,#N/A,432.60 ,#N/A,1131.52 ,49.24 ,#N/A
2020-01-28,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3276.24 ,28722.85 ,9269.68 ,#N/A,434.96 ,#N/A,1142.43 ,48.87 ,#N/A
2020-01-29,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3273.40 ,28734.45 ,9275.16 ,#N/A,434.90 ,27160.63 ,1146.55 ,48.47 ,#N/A
2020-01-30,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3283.66 ,28859.44 ,9298.93 ,#N/A,433.29 ,26449.13 ,1132.35 ,48.26 ,#N/A
2020-01-31,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,3225.52 ,28256.03 ,9150.94 ,#N/A,428.29 ,26312.63 ,1120.23 ,47.95 ,#N/A
2020-02-01,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-02-02,14100.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117858.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,428.25 ,#N/A,#N/A,#N/A,#N/A
2020-02-03,13605.0000,13600.0000,13785.0000,13510.0000,96212.0000,-3.6814,1.9504,97907.0000,2719.29 ,2878.14 ,3248.92 ,28399.81 ,9273.40 ,5146.14 ,429.39 ,26356.98 ,1125.58 ,46.90 ,13614.99 
2020-02-04,13605.0000,13570.0000,13620.0000,13535.0000,45158.0000,-0.3662,0.6248,90886.0000,2737.55 ,2916.57 ,3297.59 ,28807.63 ,9467.97 ,5209.32 ,435.61 ,26675.98 ,1144.73 ,46.87 ,13608.14 
2020-02-05,13625.0000,13575.0000,13655.0000,13540.0000,39395.0000,0.2944,0.8453,86792.0000,2744.89 ,2953.01 ,3334.69 ,29290.85 ,9508.68 ,5319.83 ,439.25 ,26786.74 ,1156.32 ,47.77 ,13634.07 
2020-02-06,13670.0000,13655.0000,13680.0000,13635.0000,19808.0000,0.4040,0.3303,85312.0000,2763.66 ,3003.81 ,3345.78 ,29379.77 ,9572.15 ,5430.07 ,441.63 ,27493.70 ,1164.68 ,48.32 ,13678.93 
2020-02-07,13725.0000,13680.0000,13730.0000,13670.0000,23924.0000,0.4758,0.4389,84114.0000,2755.16 ,3013.74 ,3327.71 ,29102.51 ,9520.51 ,5444.64 ,439.17 ,27404.27 ,1161.09 ,47.98 ,13733.59 
2020-02-08,13725.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84114.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-02-09,13725.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84114.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,439.14 ,#N/A,#N/A,#N/A,#N/A
2020-02-10,13715.0000,13690.0000,13725.0000,13645.0000,32053.0000,0.1095,0.5829,88701.0000,2741.19 ,3028.92 ,3352.09 ,29276.82 ,9628.39 ,5556.22 ,440.18 ,27241.34 ,1159.84 ,47.29 ,13728.95 
2020-02-11,13780.0000,13680.0000,13840.0000,13680.0000,48198.0000,0.6574,1.1666,88973.0000,2753.26 ,3040.67 ,3357.75 ,29276.34 ,9638.94 ,5556.39 ,442.18 ,27583.88 ,1167.97 ,48.24 ,13749.35 
2020-02-12,13745.0000,13805.0000,13840.0000,13735.0000,35508.0000,-0.2178,0.7620,87284.0000,2748.64 ,3067.11 ,3379.45 ,29551.42 ,9725.96 ,5628.26 ,444.78 ,27823.66 ,1177.67 ,48.31 ,13741.55 
2020-02-13,13730.0000,13760.0000,13770.0000,13720.0000,19797.0000,-0.2543,0.3638,92876.0000,2757.79 ,3045.30 ,3373.94 ,29423.31 ,9711.97 ,5588.34 ,443.90 ,27730.00 ,1176.13 ,48.60 ,13711.36 
2020-02-14,13720.0000,13770.0000,13785.0000,13695.0000,24129.0000,-0.1092,0.6555,95773.0000,2765.59 ,3056.79 ,3380.16 ,29398.08 ,9731.18 ,5605.63 ,444.10 ,27815.60 ,1174.35 ,47.87 ,13696.30 
2020-02-15,13720.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95773.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-02-16,13720.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95773.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,444.10 ,#N/A,#N/A,#N/A,#N/A
2020-02-17,13690.0000,13685.0000,13715.0000,13660.0000,33817.0000,-0.2550,0.4009,101744.0000,2781.35 ,3126.60 ,#N/A,#N/A,#N/A,5763.05 ,444.02 ,27959.60 ,1176.46 ,#N/A,13663.83 
2020-02-18,13725.0000,13685.0000,13740.0000,13665.0000,33946.0000,0.3289,0.5478,104009.0000,2775.37 ,3128.02 ,3370.29 ,29232.19 ,9732.74 ,5815.18 ,441.94 ,27530.20 ,1172.73 ,47.83 ,13715.61 
2020-02-19,13710.0000,13715.0000,13735.0000,13680.0000,25373.0000,0.0000,0.4007,107398.0000,2776.71 ,3117.99 ,3386.15 ,29348.03 ,9817.18 ,5819.25 ,443.79 ,27655.81 ,1182.10 ,47.86 ,13706.33 
2020-02-20,13670.0000,13715.0000,13725.0000,13660.0000,30826.0000,-0.2554,0.4741,113884.0000,2776.97 ,3175.36 ,3373.23 ,29219.98 ,9750.97 ,5928.16 ,441.74 ,27609.16 ,1171.09 ,47.69 ,13674.85 
2020-02-21,13580.0000,13675.0000,13675.0000,13575.0000,45659.0000,-0.6947,0.7315,124422.0000,2756.16 ,3185.33 ,3337.75 ,28992.41 ,9576.59 ,5998.09 ,438.53 ,27308.81 ,1164.17 ,47.78 ,13595.20 
2020-02-22,13580.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124422.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-02-23,13580.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124422.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,438.51 ,#N/A,#N/A,#N/A,#N/A
2020-02-24,13530.0000,13580.0000,13590.0000,13450.0000,56103.0000,-0.5878,1.0309,128302.0000,2747.79 ,3176.48 ,3225.89 ,27960.80 ,9221.28 ,6098.63 ,425.84 ,26820.88 ,1120.45 ,47.38 ,13540.11 
2020-02-25,13535.0000,13510.0000,13555.0000,13445.0000,45488.0000,0.2221,0.8130,127080.0000,2745.03 ,3157.44 ,3128.21 ,27081.36 ,8965.61 ,6057.20 ,416.15 ,26893.23 ,1099.27 ,47.57 ,13548.52 
2020-02-26,13490.0000,13525.0000,13535.0000,13485.0000,34701.0000,-0.0741,0.3694,125501.0000,2724.06 ,3131.12 ,3116.39 ,26957.59 ,8980.77 ,5948.20 ,413.55 ,26696.49 ,1099.41 ,47.34 ,13502.90 
2020-02-27,13430.0000,13475.0000,13505.0000,13410.0000,44500.0000,-0.5922,0.7042,131547.0000,2718.46 ,3134.71 ,2978.76 ,25766.64 ,8566.48 ,6034.23 ,400.18 ,26778.62 ,1059.36 ,47.18 ,13447.42 
2020-02-28,13110.0000,13420.0000,13420.0000,13070.0000,100672.0000,-2.5279,2.6061,131339.0000,2650.31 ,3018.36 ,2954.22 ,25409.36 ,8567.37 ,5730.68 ,392.92 ,26129.93 ,1021.98 ,47.34 ,13142.74 
2020-02-29,13110.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,131339.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-03-01,13110.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,131339.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,392.83 ,#N/A,#N/A,#N/A,#N/A
2020-03-02,13255.0000,13300.0000,13300.0000,13165.0000,76483.0000,0.1133,1.0297,126678.0000,2706.07 ,3113.33 ,3090.23 ,26703.32 ,8952.17 ,6020.58 ,404.43 ,26291.68 ,1027.68 ,48.01 ,13287.77 
2020-03-03,13280.0000,13265.0000,13385.0000,13260.0000,41526.0000,0.4919,0.9430,124579.0000,2719.31 ,3136.39 ,3003.37 ,25917.41 ,8684.09 ,6029.08 ,400.02 ,26284.82 ,1039.95 ,48.15 ,13311.45 
2020-03-04,13205.0000,13295.0000,13300.0000,13105.0000,40152.0000,-0.6769,1.4684,121811.0000,2703.66 ,3156.06 ,3130.12 ,27090.86 ,9018.09 ,6083.08 ,410.14 ,26222.07 ,1053.73 ,48.35 ,13228.72 
2020-03-05,13245.0000,13230.0000,13275.0000,13190.0000,47219.0000,0.5313,0.6437,132234.0000,2707.91 ,3218.98 ,3023.94 ,26121.28 ,8738.60 ,6179.32 ,402.36 ,26767.87 ,1036.08 ,48.05 ,13230.80 
2020-03-06,13175.0000,13200.0000,13240.0000,13080.0000,57706.0000,-0.4157,1.2080,136363.0000,2689.94 ,3179.96 ,2972.37 ,25864.78 ,8575.62 ,6106.02 ,394.15 ,26146.67 ,994.77 ,46.96 ,13162.17 
2020-03-07,13175.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,136363.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-03-08,13175.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,136363.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,393.97 ,#N/A,#N/A,#N/A,#N/A
2020-03-09,12890.0000,13000.0000,13030.0000,12830.0000,95705.0000,-2.1260,1.5180,143519.0000,2626.06 ,3084.33 ,2746.56 ,23851.02 ,7950.68 ,5852.29 ,366.45 ,25040.46 ,914.32 ,47.01 ,12881.99 
2020-03-10,12985.0000,13000.0000,13045.0000,12910.0000,65427.0000,0.5420,1.0473,148631.0000,2680.05 ,3140.46 ,2882.23 ,25018.16 ,8344.25 ,5991.81 ,375.87 ,25392.51 ,901.50 ,47.34 ,12979.50 
2020-03-11,12935.0000,13000.0000,13015.0000,12930.0000,46964.0000,-0.2699,0.6546,149329.0000,2658.29 ,3110.82 ,2741.38 ,23553.22 ,7952.05 ,5900.79 ,362.13 ,25231.61 ,896.16 ,46.73 ,12927.87 
2020-03-12,12870.0000,12850.0000,12910.0000,12825.0000,64231.0000,-0.6944,0.6571,149041.0000,2621.85 ,3063.64 ,2480.64 ,21200.62 ,7201.80 ,5756.47 ,327.77 ,24309.07 ,788.87 ,46.19 ,12867.51 
2020-03-13,12920.0000,12850.0000,13015.0000,12745.0000,99683.0000,0.4275,2.0979,147754.0000,2617.83 ,3025.88 ,2711.02 ,23185.62 ,7874.88 ,5681.26 ,343.71 ,24032.91 ,800.75 ,46.86 ,12919.25 
2020-03-14,12920.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,147754.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-03-15,12920.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,147754.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,343.69 ,#N/A,#N/A,#N/A,#N/A
2020-03-16,12820.0000,12945.0000,13000.0000,12795.0000,60353.0000,-0.3498,1.5867,151506.0000,2577.70 ,2922.93 ,2386.13 ,20188.52 ,6904.59 ,5427.03 ,312.58 ,23063.57 ,755.08 ,46.73 ,12786.10 
2020-03-17,12740.0000,12830.0000,12845.0000,12700.0000,68751.0000,-1.0485,1.1310,153813.0000,2568.38 ,2912.87 ,2529.19 ,21237.38 ,7334.78 ,5394.91 ,322.72 ,23263.73 ,772.34 ,46.06 ,12763.44 
2020-03-18,12300.0000,12630.0000,12720.0000,12235.0000,145746.0000,-3.4916,3.8069,155405.0000,2433.89 ,2859.49 ,2398.10 ,19898.92 ,6989.84 ,5337.57 ,305.84 ,22291.82 ,733.93 ,46.03 ,12321.79 
2020-03-19,11805.0000,12475.0000,12475.0000,11730.0000,128863.0000,-5.4087,6.0569,146150.0000,2328.17 ,2831.55 ,2409.39 ,20087.19 ,7150.58 ,5342.85 ,306.83 ,21709.13 ,756.95 ,45.47 ,11837.96 
2020-03-20,11995.0000,11995.0000,12170.0000,11845.0000,117717.0000,0.4606,2.7531,142189.0000,2401.33 ,2877.16 ,2304.92 ,19173.98 ,6879.52 ,5458.32 ,302.17 ,22805.07 ,792.16 ,44.12 ,12037.36 
2020-03-21,11995.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,142189.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-03-22,11995.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,142189.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,302.14 ,#N/A,#N/A,#N/A,#N/A
2020-03-23,11345.0000,11700.0000,11700.0000,11275.0000,143645.0000,-5.2214,3.5431,141778.0000,2300.22 ,2787.62 ,2237.40 ,18591.93 ,6860.67 ,5267.75 ,292.30 ,21696.13 ,766.63 ,43.36 ,11388.31 
2020-03-24,11435.0000,11465.0000,11510.0000,11340.0000,76489.0000,0.5275,1.4985,137117.0000,2347.59 ,2852.95 ,2447.33 ,20704.91 ,7417.86 ,5401.81 ,316.53 ,22663.49 ,829.31 ,43.00 ,11477.67 
2020-03-25,11700.0000,11410.0000,11710.0000,11405.0000,100165.0000,2.5866,2.6672,130751.0000,2391.64 ,2914.98 ,2475.56 ,21200.55 ,7384.30 ,5518.76 ,325.63 ,23527.19 ,861.02 ,42.75 ,11745.35 
2020-03-26,11640.0000,11650.0000,11730.0000,11580.0000,84326.0000,0.9540,1.2821,129044.0000,2372.10 ,2897.51 ,2630.07 ,22552.17 ,7797.54 ,5461.19 ,340.40 ,23352.34 ,881.91 ,42.71 ,11683.88 
2020-03-27,11740.0000,11650.0000,11780.0000,11575.0000,90690.0000,0.7293,1.7612,126260.0000,2406.48 ,2905.17 ,2541.47 ,21636.78 ,7502.38 ,5492.58 ,332.83 ,23484.28 ,843.39 ,42.97 ,11765.83 
2020-03-28,11740.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,126260.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-03-29,11740.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,126260.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,332.83 ,#N/A,#N/A,#N/A,#N/A
2020-03-30,11515.0000,11720.0000,11720.0000,11495.0000,77006.0000,-1.4549,1.9165,121935.0000,2377.01 ,2879.03 ,2626.65 ,22327.48 ,7774.15 ,5437.06 ,338.69 ,23175.11 ,850.89 ,42.48 ,11552.96 
2020-03-31,11570.0000,11520.0000,11620.0000,11520.0000,46790.0000,0.0865,0.8684,119452.0000,2391.31 ,2882.25 ,2584.59 ,21917.16 ,7700.10 ,5452.73 ,336.83 ,23603.48 ,858.11 ,42.33 ,11600.99 
2020-04-01,11445.0000,11570.0000,11655.0000,11425.0000,83590.0000,-1.0804,1.9879,133318.0000,2382.87 ,2865.69 ,2470.50 ,20943.51 ,7360.58 ,5433.64 ,324.39 ,23085.79 ,827.86 ,41.56 ,11472.57 
2020-04-02,11475.0000,11430.0000,11515.0000,11225.0000,128600.0000,-0.5633,2.5339,134491.0000,2407.39 ,2914.09 ,2526.90 ,21413.44 ,7487.31 ,5509.75 ,327.94 ,23280.06 ,832.84 ,41.28 ,11505.55 
2020-04-03,11545.0000,11530.0000,11590.0000,11445.0000,99546.0000,1.6733,1.2636,135504.0000,2418.95 ,2896.62 ,2488.65 ,21052.53 ,7373.08 ,5485.69 ,323.26 ,23236.11 ,819.98 ,41.03 ,11562.92 
2020-04-04,11545.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135504.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-04-05,11545.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135504.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,323.25 ,#N/A,#N/A,#N/A,#N/A
2020-04-06,11545.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135504.0000,#N/A,#N/A,2663.68 ,22679.99 ,7913.24 ,#N/A,340.71 ,23749.12 ,854.82 ,40.71 ,#N/A
2020-04-07,11620.0000,11565.0000,11725.0000,11530.0000,89565.0000,0.7806,1.6890,136534.0000,2451.48 ,2956.15 ,2659.41 ,22653.86 ,7887.26 ,5682.35 ,344.50 ,24253.29 ,872.62 ,40.82 ,11643.25 
2020-04-08,11620.0000,11535.0000,11645.0000,11515.0000,78156.0000,-0.1289,1.1188,138326.0000,2458.93 ,2950.48 ,2749.98 ,23433.57 ,8090.90 ,5676.44 ,351.62 ,23970.37 ,874.39 ,40.39 ,11640.01 
2020-04-09,11655.0000,11625.0000,11695.0000,11605.0000,72427.0000,0.6477,0.7745,137719.0000,2456.86 ,2961.54 ,2789.82 ,23719.37 ,8153.58 ,5721.32 ,357.44 ,24300.33 ,887.87 ,40.78 ,11669.83 
2020-04-10,11845.0000,11665.0000,11850.0000,11660.0000,87611.0000,1.7612,1.6302,137944.0000,2508.07 ,2930.86 ,#N/A,#N/A,#N/A,5626.50 ,357.76 ,#N/A,#N/A,#N/A,11842.33 
2020-04-11,11845.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,137944.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-04-12,11845.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,137944.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,357.74 ,#N/A,#N/A,#N/A,#N/A
2020-04-13,11755.0000,11845.0000,11850.0000,11730.0000,73504.0000,-0.0850,1.0131,141380.0000,2508.17 ,2916.67 ,2761.63 ,23390.77 ,8192.43 ,5634.57 ,354.87 ,#N/A,#N/A,40.78 ,11771.14 
2020-04-14,11770.0000,11760.0000,11815.0000,11730.0000,53035.0000,-0.1273,0.7231,141688.0000,2513.20 ,2963.04 ,2846.06 ,23949.76 ,8515.74 ,5720.09 ,363.30 ,24435.40 ,888.89 ,41.45 ,11782.40 
2020-04-15,11950.0000,11830.0000,12015.0000,11780.0000,107348.0000,1.5293,1.9966,139056.0000,2510.54 ,2946.18 ,2783.36 ,23504.35 ,8393.18 ,5661.13 ,355.33 ,24145.34 ,857.04 ,41.56 ,11969.07 
2020-04-16,12085.0000,11915.0000,12125.0000,11875.0000,106675.0000,1.4694,2.0921,136020.0000,2509.30 ,2955.43 ,2799.55 ,23537.68 ,8532.36 ,5682.00 ,355.72 ,24006.45 ,857.71 ,41.69 ,12095.58 
2020-04-17,12410.0000,12165.0000,12430.0000,12090.0000,122074.0000,3.2446,2.8134,135283.0000,2555.24 ,2974.91 ,2874.56 ,24242.49 ,8650.14 ,5712.41 ,364.99 ,24380.00 ,883.28 ,41.54 ,12397.22 
2020-04-18,12410.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135283.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-04-19,12410.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135283.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,365.03 ,#N/A,#N/A,#N/A,#N/A
2020-04-20,12340.0000,12335.0000,12460.0000,12270.0000,128665.0000,0.6936,1.5310,131213.0000,2562.77 ,2989.62 ,2823.16 ,23650.44 ,8560.73 ,5821.94 ,361.39 ,24330.02 ,889.15 ,41.41 ,12340.95 
2020-04-21,12105.0000,12290.0000,12315.0000,12005.0000,138785.0000,-1.9838,2.5122,127159.0000,2514.91 ,2962.85 ,2736.56 ,23018.88 ,8263.23 ,5777.13 ,350.69 ,23793.55 ,858.01 ,41.05 ,12117.48 
2020-04-22,12195.0000,12085.0000,12245.0000,12045.0000,116790.0000,0.4944,1.6522,128027.0000,2496.05 ,2980.70 ,2799.31 ,23475.82 ,8495.38 ,5821.10 ,356.62 ,23893.36 ,870.80 ,41.74 ,12182.97 
2020-04-23,12245.0000,12265.0000,12375.0000,12215.0000,93094.0000,0.9065,1.3120,129026.0000,2531.96 ,2974.92 ,2797.80 ,23515.26 ,8494.75 ,5772.38 ,358.10 ,23977.32 ,877.91 ,41.63 ,12216.79 
2020-04-24,12285.0000,12195.0000,12330.0000,12195.0000,74055.0000,-0.2031,1.1025,123689.0000,2526.15 ,2943.51 ,2836.74 ,23775.27 ,8634.52 ,5709.13 ,359.48 ,23831.33 ,865.80 ,41.73 ,12250.72 
2020-04-25,12285.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123689.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-04-26,12285.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123689.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,359.54 ,#N/A,#N/A,#N/A,#N/A
2020-04-27,12410.0000,12420.0000,12450.0000,12310.0000,82017.0000,1.0586,1.1396,124995.0000,2567.85 ,2950.86 ,2878.48 ,24133.78 ,8730.16 ,5700.75 ,366.07 ,24280.14 ,886.07 ,41.49 ,12351.92 
2020-04-28,12485.0000,12370.0000,12515.0000,12360.0000,88978.0000,0.9297,1.2490,123726.0000,2559.43 ,2945.14 ,2863.39 ,24101.55 ,8607.73 ,5657.73 ,366.85 ,24575.96 ,900.85 ,41.36 ,12407.92 
2020-04-29,12585.0000,12500.0000,12700.0000,12500.0000,97150.0000,1.0032,1.6019,116177.0000,2568.30 ,2958.15 ,2939.51 ,24633.86 ,8914.71 ,5677.46 ,375.37 ,24643.59 ,919.99 ,41.37 ,12505.12 
2020-04-30,12500.0000,12540.0000,12540.0000,12410.0000,63365.0000,-0.6754,1.0330,122139.0000,2578.61 ,2997.56 ,2912.43 ,24345.72 ,8889.55 ,5770.58 ,372.72 ,#N/A,899.87 ,41.03 ,12533.65 
2020-05-01,12500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122139.0000,#N/A,#N/A,2830.71 ,23723.69 ,8604.95 ,#N/A,364.72 ,#N/A,#N/A,40.79 ,#N/A
2020-05-02,12500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122139.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-05-03,12500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122139.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.61 ,#N/A,#N/A,#N/A,#N/A
2020-05-04,12500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122139.0000,#N/A,#N/A,2842.74 ,23749.76 ,8710.72 ,#N/A,362.05 ,23613.80 ,863.56 ,40.61 ,#N/A
2020-05-05,12500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122139.0000,#N/A,#N/A,2868.44 ,23883.09 ,8809.12 ,#N/A,365.59 ,23868.66 ,882.25 ,40.61 ,#N/A
2020-05-06,12585.0000,12400.0000,12615.0000,12400.0000,71746.0000,1.0843,1.7200,127232.0000,2583.06 ,3016.54 ,2848.42 ,23664.64 ,8854.39 ,5854.76 ,364.17 ,24137.48 ,875.01 ,40.49 ,12592.02 
2020-05-07,12460.0000,12570.0000,12625.0000,12405.0000,80385.0000,-0.7962,1.7481,130823.0000,2598.73 ,3009.61 ,2881.19 ,23875.89 ,8979.66 ,5860.44 ,367.07 ,23980.63 ,889.75 ,40.67 ,12481.41 
2020-05-08,12430.0000,12510.0000,12530.0000,12320.0000,104979.0000,-0.6395,1.6854,143359.0000,2616.77 ,3034.58 ,2929.80 ,24331.32 ,9121.32 ,5930.42 ,373.74 ,24230.17 ,900.37 ,40.67 ,12479.28 
2020-05-09,12430.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,143359.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-05-10,12430.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,143359.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,373.76 ,#N/A,#N/A,#N/A,#N/A
2020-05-11,12535.0000,12420.0000,12570.0000,12390.0000,83909.0000,1.0480,1.4481,141773.0000,2619.02 ,3034.08 ,2930.32 ,24221.99 ,9192.34 ,5960.14 ,373.62 ,24602.06 ,895.57 ,40.99 ,12559.18 
